344.jpg,-8.449384,68.6691,2
63137.jpg,-1.0884064,1.79719,4
48894.jpg,33.68209,24.845901,0
29395.jpg,12.148102,34.738255,0
89270.jpg,-5.105506,12.606091,4
17705.jpg,-53.715538,-11.406636,4
98041.jpg,11.340451,-38.008137,1
23770.jpg,-3.6211383,-54.432327,3
29479.jpg,30.01636,-64.297226,3
83367.jpg,-64.088745,40.26898,2
4149.jpg,-2.4369833,-36.517254,1
1942.jpg,47.500942,-25.216427,3
96524.jpg,-46.026752,-27.495743,4
47700.jpg,-43.766235,23.865288,4
32422.jpg,48.890297,-47.987156,3
13998.jpg,-22.712917,-7.055576,1
24940.jpg,9.003113,-83.77703,3
11996.jpg,44.35243,-61.075,3
60349.jpg,27.50066,25.215315,0
25209.jpg,-42.262104,20.931665,4
43981.jpg,39.781967,-54.02204,3
62494.jpg,-26.643446,69.14456,2
13516.jpg,-5.40056,-23.314682,1
80594.jpg,-5.475736,-74.30535,3
58016.jpg,10.317319,-15.741545,1
23912.jpg,50.408142,42.21269,0
34802.jpg,-11.595681,-18.005688,1
9941.jpg,17.980522,-23.510742,1
94898.jpg,-19.918074,74.742035,2
72980.jpg,40.592323,45.188927,0
85807.jpg,29.905598,35.50937,0
71567.jpg,-9.038609,70.795204,2
79730.jpg,4.4936523,-51.73466,3
50.jpg,-28.140816,-5.768812,1
34854.jpg,34.610485,-63.833973,3
21292.jpg,36.894016,29.979733,0
33052.jpg,-0.71089226,-8.482009,1
59192.jpg,52.768215,43.8631,0
46694.jpg,-56.989395,14.676934,4
28489.jpg,20.357676,-33.255764,1
31318.jpg,50.07287,-36.48432,3
25627.jpg,47.838272,-25.9839,3
7340.jpg,-59.665344,-9.1391535,4
22968.jpg,-64.06295,39.761776,2
92720.jpg,34.338593,39.93196,0
23171.jpg,-81.69657,2.9694138,4
25879.jpg,-38.378067,16.325558,4
72265.jpg,19.065928,-53.51479,3
23875.jpg,-44.22387,59.36337,2
20933.jpg,54.00034,9.06058,0
24001.jpg,31.310263,-66.513084,3
25719.jpg,25.805794,21.703547,0
12859.jpg,-54.2136,1.5781345,4
37931.jpg,30.579475,11.123423,0
43213.jpg,1.634329,-27.194277,1
71893.jpg,1.1757843,-33.842957,1
60995.jpg,-14.620803,-20.029978,1
29953.jpg,-21.57891,11.96105,0
64926.jpg,-58.298412,16.843971,4
19673.jpg,-0.7465798,63.9994,2
35329.jpg,6.591197,21.071844,4
24673.jpg,6.0358076,64.33918,2
39250.jpg,23.046326,84.9147,2
4961.jpg,-48.878235,-31.115906,1
12448.jpg,39.967808,-55.989906,3
62356.jpg,50.833405,6.644795,0
46243.jpg,-33.979477,-15.812967,4
96644.jpg,-5.097507,-24.628998,1
37874.jpg,28.072803,-59.747364,3
95500.jpg,-32.38112,39.52136,0
52318.jpg,5.343583,-8.378611,1
7849.jpg,-14.858923,4.292339,4
988.jpg,20.286997,-35.598034,1
71658.jpg,-5.421899,-70.79313,3
6413.jpg,39.608543,8.02254,0
71103.jpg,-15.471006,36.85948,0
14586.jpg,19.332525,36.46328,2
58753.jpg,17.530285,22.452631,0
420.jpg,-3.8488574,64.76569,2
36703.jpg,-0.6718606,-26.151213,1
31208.jpg,45.43896,17.792439,0
7682.jpg,-1.8352447,21.988192,4
88895.jpg,29.365574,4.31154,0
55435.jpg,39.47097,-48.080643,3
80117.jpg,59.53299,7.0985465,0
36382.jpg,2.1934183,60.295498,2
3802.jpg,-6.3420587,33.86099,0
70557.jpg,9.314368,-83.871216,3
50781.jpg,-22.044804,68.9502,2
10411.jpg,-0.81889313,-31.94967,1
96164.jpg,33.352554,30.202396,0
74354.jpg,-31.353426,-6.7152386,1
63404.jpg,-0.20842832,-39.74646,1
68323.jpg,-0.47200906,-36.89495,1
74983.jpg,28.809488,-72.10324,3
13098.jpg,43.044056,-40.719643,3
40159.jpg,-5.5173225,-4.4122024,1
76189.jpg,44.17795,32.598507,0
48273.jpg,45.73302,3.0493844,0
47433.jpg,-24.78395,50.99818,2
69898.jpg,42.71236,-67.1489,3
86334.jpg,-42.582153,58.771904,2
16850.jpg,22.27371,72.67566,2
41172.jpg,-21.681425,-19.96588,1
19626.jpg,-76.770325,-0.66326207,4
2535.jpg,14.560804,-32.806915,1
22135.jpg,20.583105,-2.7799587,1
70168.jpg,-20.999323,18.25876,4
67313.jpg,-13.069249,60.17412,2
89644.jpg,8.693929,-88.55354,3
64912.jpg,-0.96681035,-70.299805,3
6281.jpg,-39.25269,15.491405,2
8072.jpg,3.9552412,-28.48319,1
35846.jpg,-61.805016,35.4918,2
45783.jpg,6.493935,-70.29962,3
82815.jpg,38.284306,20.977674,0
8250.jpg,-7.059193,-57.647144,3
69693.jpg,47.9111,-17.441284,3
32861.jpg,-57.182434,-39.641277,4
24967.jpg,-18.833305,62.067455,2
23016.jpg,-81.809654,2.089206,4
38241.jpg,13.438618,-62.797398,3
81738.jpg,35.364166,23.90084,0
2621.jpg,16.510078,87.124435,2
55160.jpg,-38.04211,-8.913076,4
38627.jpg,-11.985933,6.10906,4
13328.jpg,-73.31563,1.6515375,4
30361.jpg,-15.721559,-61.744316,3
96759.jpg,29.936428,-8.44915,4
92226.jpg,-42.81054,-40.522923,4
66921.jpg,-18.269217,77.38233,2
21.jpg,36.502693,30.606613,0
97861.jpg,-61.76118,12.927844,4
97240.jpg,36.20882,-29.177536,3
6746.jpg,38.558537,-39.849888,3
32654.jpg,-20.155409,47.3297,2
43938.jpg,39.722347,47.377792,0
31721.jpg,21.944702,69.55776,2
88121.jpg,-0.20788269,-33.693775,1
30062.jpg,-49.103615,7.1767707,4
47100.jpg,0.37517893,-17.728273,4
72235.jpg,32.399162,-11.80929,1
83460.jpg,-6.056736,11.662177,1
12528.jpg,5.2131124,81.23328,2
23906.jpg,-61.233017,15.25702,4
23757.jpg,10.786163,-13.547121,1
21055.jpg,-62.83166,-11.192166,4
38205.jpg,7.101214,-60.064636,3
48173.jpg,-60.773884,-0.8458397,4
73489.jpg,-54.559464,-12.716123,4
86179.jpg,-55.58011,-18.20219,4
28931.jpg,-72.10233,1.1233999,4
33481.jpg,9.927805,41.1623,2
38738.jpg,-29.554127,-19.394497,4
7963.jpg,5.255502,40.212265,0
66894.jpg,-42.907932,-45.282455,4
56872.jpg,-20.104893,47.195686,2
81795.jpg,13.6376295,62.06224,2
58366.jpg,21.574238,-52.125244,3
31894.jpg,-40.194214,58.63812,2
97125.jpg,-0.80971396,72.38629,2
27307.jpg,-18.489141,13.208459,4
28434.jpg,27.802622,49.68997,0
44181.jpg,45.473625,-31.287561,3
94689.jpg,-44.549973,58.915367,2
61634.jpg,41.924984,-67.102554,3
66639.jpg,2.536163,32.1806,0
39534.jpg,48.779522,41.908203,0
70766.jpg,-45.350227,-26.096909,4
11010.jpg,-2.6611483,-5.4704976,1
23898.jpg,28.562548,55.99595,0
61055.jpg,48.478783,-26.73831,3
44889.jpg,48.023735,-33.3535,3
82071.jpg,-2.0027766,-17.281681,1
57031.jpg,52.84006,10.880318,0
12463.jpg,52.594128,18.039276,4
41680.jpg,13.381543,25.32635,4
70537.jpg,49.469227,42.710503,0
50686.jpg,-19.994005,-25.563131,1
46618.jpg,32.98848,-69.188034,3
17736.jpg,44.89044,26.462149,0
42303.jpg,16.592756,25.153473,0
37330.jpg,-13.321617,25.425673,4
79806.jpg,-9.974519,-37.387928,1
4936.jpg,13.612925,-58.17513,3
31744.jpg,2.3642144,61.636875,2
14293.jpg,-27.844776,50.913006,2
50950.jpg,2.1049109,69.88254,2
87134.jpg,-12.7618475,75.468056,2
32935.jpg,22.695902,-45.623558,3
98506.jpg,20.19883,-25.873516,1
89706.jpg,-11.18897,42.081173,0
4120.jpg,-4.0655575,63.580612,2
19300.jpg,-15.836254,-29.36014,1
75936.jpg,42.970222,18.31326,0
24358.jpg,-15.609437,32.950607,0
40181.jpg,45.67757,-15.746933,3
81181.jpg,-77.21554,0.5880093,4
43816.jpg,63.650837,19.473238,0
6100.jpg,-2.3953753,-37.1561,1
99339.jpg,19.655703,29.4031,0
88180.jpg,-1.1690273,-15.508256,1
11732.jpg,-34.054207,-22.541052,4
93393.jpg,-7.9791646,-0.5927271,1
2178.jpg,41.53195,33.388092,0
1262.jpg,-21.544994,11.562111,4
41457.jpg,-19.724894,69.37997,2
20126.jpg,15.132213,13.235515,0
32549.jpg,-41.9293,-14.910655,4
56831.jpg,-53.980324,9.097577,4
25272.jpg,20.195293,39.189503,0
14770.jpg,46.659203,-46.86939,3
22726.jpg,14.8828335,-16.054235,1
48643.jpg,-8.349309,68.14494,2
92964.jpg,38.350643,39.005302,0
79073.jpg,7.6471148,-10.185516,1
21572.jpg,2.5358953,-33.47138,1
92008.jpg,42.85456,-16.131502,3
95855.jpg,5.868096,-85.18569,3
65803.jpg,-22.350828,9.879675,4
4239.jpg,40.00524,-25.956812,3
25488.jpg,1.513406,73.40858,2
43434.jpg,7.33898,-36.27587,1
96023.jpg,9.006173,-45.02111,3
38218.jpg,17.954605,14.621484,0
40220.jpg,0.86067456,47.652946,2
35640.jpg,14.235013,-16.129894,1
47464.jpg,46.761017,-50.86117,3
47309.jpg,21.001572,-27.596794,1
30884.jpg,-16.981108,-16.109554,1
78319.jpg,15.209129,-15.473877,1
37613.jpg,-61.427834,2.489168,4
45104.jpg,-40.2052,-11.0507,4
11442.jpg,52.372494,24.314604,0
90881.jpg,-11.166801,-29.253176,1
52350.jpg,50.277374,30.79906,2
97188.jpg,14.207568,-4.2668166,1
21892.jpg,-44.210087,-0.25878075,4
70252.jpg,-3.7376873,-69.48987,3
39561.jpg,-10.285264,-30.968456,1
71359.jpg,28.688246,36.411533,2
120.jpg,52.40487,22.79302,0
34816.jpg,52.069664,16.294888,0
75705.jpg,14.085807,-63.3892,3
22990.jpg,-6.731764,-18.266514,1
35043.jpg,6.8888054,-62.935043,3
98580.jpg,-12.475539,-7.865225,1
34913.jpg,15.60727,-32.700478,1
3827.jpg,12.265772,38.599304,0
55845.jpg,25.49054,-55.367542,3
28950.jpg,50.349316,2.093101,0
4480.jpg,31.815079,34.76858,0
1594.jpg,-6.734642,-40.37398,1
72350.jpg,8.524604,60.12388,2
68235.jpg,48.966423,-47.872986,3
22872.jpg,-51.205696,-20.253662,4
81506.jpg,-41.165443,-29.787855,4
99327.jpg,13.0794525,-63.94349,3
89321.jpg,18.874012,48.81475,0
72001.jpg,8.490788,-14.020793,1
21121.jpg,21.05973,-44.04176,3
23397.jpg,23.589289,45.033756,0
61791.jpg,32.102898,-68.66497,3
20145.jpg,24.453632,35.90671,0
58655.jpg,-56.493042,50.328854,2
10400.jpg,4.986963,-72.46801,3
37960.jpg,44.246887,-67.0679,3
48145.jpg,-46.905483,33.546192,2
21638.jpg,-1.4814118,-11.482249,1
24653.jpg,-18.870592,-21.081316,1
90044.jpg,-35.679996,45.609463,2
28457.jpg,42.67351,-38.192574,3
89892.jpg,-62.718163,-17.655157,4
93594.jpg,-55.915573,-33.25482,4
6726.jpg,-3.4196653,73.26895,2
10486.jpg,-22.976278,4.9546914,1
47812.jpg,-46.211113,-1.008112,4
54795.jpg,-10.958351,-65.01359,3
5613.jpg,47.231266,7.3009167,0
14526.jpg,13.79554,-23.736366,1
50342.jpg,-10.717267,70.874245,2
31315.jpg,-26.26384,52.651966,2
2454.jpg,-31.460073,68.18178,2
22590.jpg,-47.379814,-11.601371,4
91169.jpg,9.402876,-56.38574,3
18995.jpg,49.989906,37.988224,0
57472.jpg,-27.264296,-16.256098,1
7832.jpg,-10.2150135,-9.936217,2
65418.jpg,-25.324224,61.676907,2
72876.jpg,-15.930245,-35.212414,1
175.jpg,-8.379782,25.990963,0
23259.jpg,22.501947,25.410452,0
39913.jpg,48.989906,-35.194374,3
82118.jpg,-76.40283,3.3653526,4
31619.jpg,39.064644,-33.797806,3
99561.jpg,-21.785025,77.74805,2
12208.jpg,-47.784702,27.641363,4
48629.jpg,-9.072271,-70.25449,3
21759.jpg,-8.039337,-12.679512,1
59734.jpg,45.29095,28.342176,2
95692.jpg,9.664149,-2.8836718,1
72836.jpg,-6.575212,-59.427307,3
57261.jpg,-8.139234,-54.769962,3
12547.jpg,-59.385574,-38.195335,4
32185.jpg,30.196003,59.01771,0
10099.jpg,-10.349515,-56.504517,3
75323.jpg,27.390574,70.027145,2
35470.jpg,37.7608,21.67438,0
70141.jpg,36.54815,-10.915114,0
69878.jpg,29.670286,13.572515,0
11218.jpg,-12.975312,75.594086,2
90255.jpg,29.020672,-37.845722,3
20840.jpg,-56.415874,-34.656883,4
46986.jpg,0.68524635,-48.402264,3
70511.jpg,-44.7136,18.691868,4
16052.jpg,8.845823,-86.6896,3
65757.jpg,18.688728,-72.80154,3
16547.jpg,-26.58582,-9.33271,1
38389.jpg,21.118784,-20.688068,1
58137.jpg,-8.834431,68.07621,2
42881.jpg,-73.09542,-3.5627303,4
38981.jpg,-44.5969,-7.0765343,4
31204.jpg,14.508957,-63.467785,3
25343.jpg,-0.742648,-47.57352,3
13269.jpg,-39.047028,63.85862,2
47577.jpg,-6.0255427,-39.573807,1
22106.jpg,46.39887,-37.716328,3
754.jpg,26.954515,46.597275,0
79973.jpg,-24.603937,21.643251,4
89428.jpg,2.0452352,-21.9972,1
99150.jpg,30.609997,-46.005352,3
85912.jpg,-20.734703,37.83289,2
95899.jpg,13.084627,69.9053,2
75374.jpg,5.5783834,79.1059,2
63328.jpg,2.0239246,-87.01276,3
86157.jpg,-30.613,-2.4178092,4
85140.jpg,-25.875414,-5.9207873,1
50146.jpg,-44.599957,-8.008782,4
88431.jpg,48.611275,3.298924,0
76641.jpg,-2.738759,25.60653,0
22882.jpg,1.2645103,-23.181572,1
88938.jpg,-53.932755,53.80418,2
90348.jpg,12.230445,72.425026,2
68408.jpg,31.465345,-39.733334,3
71419.jpg,-55.92642,-19.101393,4
18475.jpg,53.216545,9.267947,0
70967.jpg,-39.485466,58.80332,4
90302.jpg,12.021028,40.361546,0
74361.jpg,29.709167,-71.03359,3
12982.jpg,-3.8832328,55.382084,2
96433.jpg,-0.48806182,5.916033,4
92332.jpg,29.795927,-3.514889,1
46874.jpg,28.314854,-7.528736,1
47985.jpg,-3.6644711,65.77279,2
15834.jpg,-41.78563,62.082245,2
97112.jpg,-13.445668,-4.7106376,1
21712.jpg,6.635253,55.077503,2
15922.jpg,3.5185192,-59.06421,3
59662.jpg,-20.696636,-2.3793287,4
10127.jpg,-49.22497,37.949844,2
41903.jpg,-10.866547,80.12159,2
15866.jpg,50.96981,10.899357,0
12766.jpg,-29.75533,-16.658676,1
82104.jpg,-6.2893863,-71.65154,3
3191.jpg,-50.48116,-42.2799,4
72388.jpg,26.445246,32.252388,0
24704.jpg,9.380082,57.796833,2
60295.jpg,-12.962206,-54.18646,3
86704.jpg,49.53553,7.869401,0
91002.jpg,-19.767706,-8.454236,1
96561.jpg,47.076504,48.415504,0
65067.jpg,-45.778557,-38.722767,4
80984.jpg,50.513336,12.106738,0
65809.jpg,5.5988107,-82.70815,3
95804.jpg,-54.893467,47.522205,2
29727.jpg,-25.146378,31.551867,2
74411.jpg,-12.590668,69.17363,2
81222.jpg,41.74714,-32.81917,3
18008.jpg,-8.486343,10.17254,4
90954.jpg,-9.181643,28.328123,0
20537.jpg,22.203732,-67.742546,3
76153.jpg,9.497759,-5.577351,1
7700.jpg,33.516907,-39.22623,3
61195.jpg,-32.532196,2.7188923,0
20793.jpg,11.635343,-3.884571,1
43093.jpg,-48.031174,-41.792023,4
57019.jpg,7.4059014,14.821272,0
64584.jpg,47.6476,-5.2236114,0
70972.jpg,26.16762,-57.857704,3
45108.jpg,19.805496,-53.430885,3
6140.jpg,-5.287763,32.57063,0
97947.jpg,-6.5002227,-26.875952,1
24870.jpg,-13.744311,74.10322,2
57706.jpg,-6.0473175,16.054502,4
69435.jpg,40.369526,-20.44769,3
33207.jpg,46.695942,40.826557,0
38521.jpg,37.3307,25.073402,0
29527.jpg,-77.67451,3.3680696,4
83014.jpg,9.736989,6.7065415,1
98183.jpg,16.351925,21.066624,0
67845.jpg,-15.283226,-12.358291,1
31468.jpg,31.34747,-45.754665,3
85461.jpg,2.9298427,-71.510895,3
56487.jpg,13.192989,-18.494503,1
26288.jpg,24.388802,74.63275,2
66335.jpg,11.105992,-18.15904,1
69783.jpg,-63.473083,30.27243,2
66211.jpg,30.49967,59.21546,0
12816.jpg,-56.43047,53.069202,2
314.jpg,28.345991,-59.9397,3
30378.jpg,-38.655132,-10.257412,4
53315.jpg,2.5122242,8.970156,1
58173.jpg,4.012577,30.856588,0
36280.jpg,30.062294,33.648674,0
44470.jpg,61.18646,27.404072,0
90582.jpg,46.642063,43.726437,0
30336.jpg,13.239147,55.10934,2
3518.jpg,0.34796757,27.391298,0
43735.jpg,-55.969532,52.001392,2
62319.jpg,-15.964301,-31.632833,1
65606.jpg,-50.5949,-30.59767,4
92180.jpg,-16.46513,39.35223,0
72438.jpg,21.066666,-81.842094,3
46509.jpg,37.188457,6.3568625,1
64670.jpg,-23.20032,23.232967,4
95468.jpg,6.1056256,-1.8284781,1
79707.jpg,-44.489143,58.334538,2
87875.jpg,14.942278,92.81914,2
57455.jpg,-55.677128,18.732773,4
13019.jpg,17.347614,80.48136,2
88699.jpg,-64.85886,32.727306,2
55542.jpg,14.17263,45.45237,2
35953.jpg,-19.391254,26.410873,0
79456.jpg,-0.64500564,62.72648,2
69196.jpg,-39.020725,55.05547,2
41256.jpg,42.012165,40.954212,0
15152.jpg,-4.375555,-58.61031,3
94766.jpg,11.475939,-8.141217,1
56047.jpg,35.612385,31.773664,0
97615.jpg,-63.95381,1.717068,4
55783.jpg,31.937162,14.48054,0
41948.jpg,-5.8917,-47.848576,3
25757.jpg,-29.526894,32.045975,2
67878.jpg,15.58144,-10.122766,2
158.jpg,-52.82916,5.754779,4
33356.jpg,9.76334,56.950916,2
27957.jpg,-7.9823227,10.874005,0
2559.jpg,26.60843,43.061863,2
62197.jpg,19.660122,49.36239,2
63762.jpg,1.3356315,-13.911475,1
91437.jpg,-25.98735,51.74346,2
34751.jpg,38.878838,-34.019676,3
22569.jpg,-28.809889,3.0429845,4
88158.jpg,44.032562,48.189526,0
38589.jpg,16.888508,-5.623931,1
95278.jpg,-3.552381,49.075317,2
93042.jpg,9.58408,-54.67455,3
10336.jpg,21.172295,-75.600296,3
25665.jpg,-9.77638,-20.772223,1
48448.jpg,37.141937,-74.533424,3
96678.jpg,15.472346,-29.573526,1
18576.jpg,-19.636274,78.620735,2
32731.jpg,-10.666333,25.150476,2
3882.jpg,31.594189,-13.204073,1
879.jpg,-8.931479,-1.4617167,1
41781.jpg,31.557972,-39.936695,3
68390.jpg,7.7907424,89.11319,2
92155.jpg,-11.560256,69.526634,2
90774.jpg,63.31085,19.036728,0
63507.jpg,0.7903985,5.45498,1
31895.jpg,10.23254,23.021944,0
40651.jpg,-33.098953,-6.349785,4
3011.jpg,-50.357903,-29.078188,4
33446.jpg,-68.8245,-3.9944863,4
56638.jpg,-32.324856,34.646923,2
77685.jpg,23.023643,82.37695,2
26853.jpg,6.0444937,64.35255,2
9492.jpg,-59.11163,-6.4629292,4
62948.jpg,11.997944,-24.957317,1
98071.jpg,-4.8184414,-30.018883,1
52888.jpg,28.137857,-3.18347,1
96364.jpg,-4.5347605,-4.642902,1
87398.jpg,50.962414,2.7916355,0
22022.jpg,16.864403,47.801094,0
53205.jpg,-53.455807,9.625655,4
44556.jpg,7.559303,-54.950726,3
8033.jpg,-35.977867,37.25903,2
3146.jpg,-8.542822,56.530025,2
98601.jpg,-28.32995,-21.168005,1
30615.jpg,-54.20167,7.4960656,4
6167.jpg,53.183804,-38.283634,3
74479.jpg,-18.623743,-4.5036798,1
11198.jpg,42.571217,34.21395,0
38804.jpg,45.556507,-65.993904,3
91996.jpg,1.7920481,73.407234,2
8238.jpg,-16.282822,-33.218372,1
32256.jpg,45.49254,34.065487,0
52727.jpg,42.2365,-60.656246,3
46616.jpg,9.972693,-28.861712,1
26753.jpg,49.877888,16.375887,0
56739.jpg,19.213242,-87.434006,3
91030.jpg,20.874437,-2.9252808,1
73215.jpg,14.01625,-60.990967,3
